Sample,I,Q
118871,156,-6812
118872,132,-6800
118873,148,-6808
118874,188,-6804
118875,128,-6824
118876,164,-6812
118877,180,-6804
118878,144,-6824
118879,164,-6804
118880,168,-6828
118881,196,-6788
118882,164,-6816
118883,192,-6812
118884,160,-6812
118885,196,-6824
118886,220,-6784
118887,184,-6812
118888,212,-6816
118889,212,-6808
118890,220,-6792
118891,240,-6792
118892,228,-6784
118893,244,-6808
118894,260,-6784
118895,248,-6796
118896,268,-6800
118897,260,-6780
118898,260,-6808
118899,280,-6772
118900,288,-6792
118901,280,-6780
118902,324,-6792
118903,300,-6784
118904,328,-6776
118905,328,-6784
118906,328,-6768
118907,356,-6784
118908,320,-6772
118909,340,-6796
118910,284,-6768
118911,340,-6792
118912,328,-6772
118913,324,-6764
118914,368,-6768
118915,292,-6772
118916,380,-6776
118917,292,-6772
118918,336,-6788
118919,360,-6764
118920,280,-6772
118921,384,-6764
118922,288,-6776
118923,336,-6764
118924,328,-6792
118925,272,-6780
118926,364,-6748
118927,284,-6796
118928,360,-6772
118929,336,-6760
118930,292,-6776
118931,316,-6788
118932,304,-6764
118933,344,-6772
118934,316,-6776
118935,340,-6760
118936,320,-6788
118937,328,-6784
118938,348,-6760
118939,320,-6784
118940,364,-6768
118941,320,-6744
118942,412,-6768
118943,380,-6736
118944,384,-6752
118945,428,-6760
118946,376,-6760
118947,432,-6752
118948,408,-6752
118949,424,-6784
118950,436,-6720
118951,424,-6780
118952,412,-6748
118953,468,-6712
118954,460,-6784
118955,456,-6716
118956,480,-6752
118957,460,-6764
118958,484,-6728
118959,508,-6748
118960,500,-6728
118961,536,-6740
118962,508,-6732
118963,516,-6732
118964,508,-6724
118965,512,-6724
118966,524,-6728
118967,516,-6704
118968,544,-6736
118969,540,-6692
118970,564,-6724
118971,548,-6728
118972,548,-6692
118973,536,-6744
118974,568,-6700
118975,556,-6744
118976,584,-6696
118977,564,-6712
118978,564,-6732
118979,572,-6704
118980,548,-6740
118981,612,-6708
118982,536,-6716
118983,600,-6708
118984,580,-6708
118985,568,-6688
118986,600,-6708
118987,544,-6716
118988,620,-6696
118989,576,-6712
118990,600,-6704
118991,616,-6688
118992,604,-6728
118993,632,-6672
118994,620,-6708
118995,640,-6696
118996,628,-6660
118997,620,-6720
118998,624,-6688
118999,648,-6696
119000,660,-6708
119001,648,-6672
119002,656,-6692
119003,672,-6688
119004,656,-6676
119005,680,-6720
119006,680,-6652
119007,664,-6696
119008,680,-6688
119009,684,-6656
119010,664,-6704
119011,688,-6664
119012,668,-6688
119013,660,-6684
119014,720,-6700
119015,668,-6660
119016,712,-6700
119017,688,-6684
119018,684,-6660
119019,712,-6684
119020,684,-6672
119021,708,-6664
119022,692,-6688
119023,684,-6688
119024,736,-6668
119025,724,-6684
119026,704,-6676
119027,732,-6672
119028,700,-6672
119029,704,-6692
119030,724,-6660
119031,688,-6676
119032,708,-6688
119033,736,-6652
119034,700,-6676
119035,704,-6684
119036,720,-6664
119037,732,-6672
119038,732,-6672
119039,748,-6644
119040,736,-6692
119041,732,-6680
119042,736,-6636
119043,752,-6696
119044,732,-6664
119045,732,-6656
119046,756,-6680
119047,744,-6656
119048,752,-6660
119049,752,-6664
119050,788,-6656
119051,744,-6664
119052,776,-6660
119053,752,-6668
119054,784,-6664
119055,784,-6652
119056,752,-6672
119057,816,-6648
119058,760,-6648
119059,796,-6656
119060,780,-6656
119061,800,-6648
119062,804,-6644
119063,756,-6664
119064,796,-6644
119065,776,-6672
119066,800,-6640
119067,792,-6636
119068,800,-6656
119069,804,-6668
119070,792,-6652
119071,824,-6632
119072,812,-6656
119073,832,-6636
119074,808,-6652
119075,816,-6644
119076,832,-6644
119077,824,-6628
119078,836,-6684
119079,808,-6616
119080,844,-6640
119081,808,-6660
119082,804,-6640
119083,832,-6668
119084,808,-6632
119085,840,-6652
119086,832,-6644
119087,808,-6660
119088,796,-6656
119089,800,-6656
119090,804,-6644
119091,800,-6640
119092,820,-6632
119093,804,-6644
119094,784,-6652
119095,804,-6656
119096,824,-6648
119097,808,-6624
119098,812,-6660
119099,796,-6648
119100,772,-6640
119101,832,-6652
119102,808,-6624
119103,828,-6656
119104,816,-6624
119105,820,-6664
119106,840,-6632
119107,816,-6612
119108,832,-6664
119109,816,-6608
119110,820,-6652
119111,840,-6640
119112,856,-6612
119113,860,-6628
119114,836,-6648
119115,848,-6616
119116,864,-6632
119117,840,-6608
119118,876,-6604
119119,852,-6640
119120,880,-6624
119121,880,-6648
119122,872,-6604
119123,892,-6620
119124,884,-6632
119125,884,-6596
119126,876,-6632
119127,884,-6612
119128,896,-6596
119129,908,-6632
119130,916,-6600
119131,960,-6612
119132,944,-6600
119133,948,-6596
119134,956,-6608
119135,936,-6576
119136,964,-6612
119137,968,-6572
119138,976,-6580
119139,984,-6608
119140,964,-6572
119141,984,-6592
119142,988,-6580
119143,980,-6592
119144,1000,-6592
119145,992,-6580
119146,1044,-6568
119147,1020,-6588
119148,1016,-6572
119149,1036,-6572
119150,1020,-6568
119151,1048,-6556
119152,1024,-6604
119153,1052,-6536
119154,1060,-6572
119155,1048,-6572
119156,1072,-6540
119157,1052,-6568
119158,1088,-6556
119159,1056,-6548
119160,1032,-6560
119161,1092,-6548
119162,1064,-6552
119163,1080,-6556
119164,1088,-6536
119165,1072,-6568
119166,1080,-6552
119167,1080,-6536
119168,1096,-6564
119169,1048,-6536
119170,1116,-6560
119171,1112,-6532
119172,1088,-6552
119173,1088,-6556
119174,1096,-6556
119175,1080,-6532
119176,1092,-6552
119177,1120,-6548
119178,1100,-6548
119179,1136,-6532
119180,1120,-6556
119181,1116,-6548
119182,1144,-6500
119183,1124,-6576
119184,1140,-6512
119185,1136,-6536
119186,1124,-6528
119187,1152,-6524
119188,1156,-6540
119189,1156,-6520
119190,1152,-6532
119191,1188,-6508
119192,1164,-6532
119193,1172,-6532
119194,1148,-6504
119195,1156,-6548
119196,1144,-6512
119197,1128,-6536
119198,1144,-6540
119199,1128,-6532
119200,1168,-6540
119201,1120,-6532
119202,1152,-6520
119203,1156,-6540
119204,1136,-6504
119205,1172,-6552
119206,1124,-6524
119207,1160,-6540
119208,1156,-6536
119209,1160,-6520
119210,1200,-6532
119211,1176,-6504
119212,1188,-6544
119213,1200,-6496
119214,1160,-6520
119215,1224,-6516
119216,1216,-6504
119217,1224,-6516
119218,1256,-6508
119219,1204,-6492
119220,1252,-6512
119221,1252,-6488
119222,1240,-6504
119223,1264,-6472
119224,1280,-6500
119225,1276,-6464
119226,1268,-6488
119227,1292,-6472
119228,1280,-6480
119229,1304,-6480
119230,1304,-6452
119231,1304,-6504
119232,1328,-6456
119233,1320,-6472
119234,1336,-6460
119235,1320,-6476
119236,1344,-6460
119237,1340,-6456
119238,1352,-6472
119239,1340,-6436
119240,1380,-6448
119241,1376,-6436
119242,1380,-6428
119243,1376,-6440
119244,1388,-6432
119245,1420,-6432
119246,1420,-6436
119247,1424,-6444
119248,1436,-6404
119249,1424,-6460
119250,1432,-6404
119251,1452,-6404
119252,1448,-6444
119253,1448,-6396
119254,1480,-6404
119255,1500,-6408
119256,1488,-6380
119257,1532,-6388
119258,1484,-6400
119259,1532,-6384
119260,1496,-6396
119261,1504,-6380
119262,1536,-6400
119263,1496,-6388
119264,1552,-6372
119265,1516,-6388
119266,1568,-6380
119267,1536,-6380
119268,1512,-6400
119269,1584,-6376
119270,1512,-6380
119271,1560,-6392
119272,1540,-6380
119273,1528,-6396
119274,1576,-6372
119275,1520,-6388
119276,1592,-6356
119277,1540,-6388
119278,1556,-6364
119279,1592,-6372
119280,1500,-6380
119281,1592,-6340
119282,1544,-6388
119283,1524,-6368
119284,1572,-6376
119285,1548,-6384
119286,1560,-6364
119287,1584,-6388
119288,1532,-6372
119289,1544,-6368
119290,1572,-6408
119291,1500,-6356
119292,1596,-6388
119293,1544,-6364
119294,1548,-6388
119295,1560,-6376
119296,1516,-6404
119297,1552,-6364
119298,1540,-6384
119299,1528,-6408
119300,1540,-6332
119301,1576,-6400
119302,1548,-6360
119303,1572,-6372
119304,1536,-6380
119305,1552,-6352
119306,1556,-6380
119307,1576,-6368
119308,1552,-6356
119309,1556,-6384
119310,1604,-6344
119311,1560,-6364
119312,1620,-6380
119313,1584,-6344
119314,1608,-6360
119315,1624,-6356
119316,1572,-6356
119317,1620,-6340
119318,1608,-6352
119319,1612,-6360
119320,1628,-6352
119321,1600,-6356
119322,1612,-6348
119323,1652,-6360
119324,1624,-6324
119325,1680,-6352
119326,1648,-6336
119327,1612,-6312
119328,1664,-6368
119329,1652,-6308
119330,1676,-6348
119331,1684,-6316
119332,1688,-6308
119333,1688,-6320
119334,1692,-6284
119335,1688,-6332
119336,1712,-6288
119337,1700,-6332
119338,1744,-6276
119339,1708,-6312
119340,1760,-6300
119341,1756,-6256
119342,1736,-6316
119343,1792,-6268
119344,1764,-6280
119345,1812,-6276
119346,1788,-6276
119347,1748,-6304
119348,1820,-6252
119349,1784,-6308
119350,1796,-6264
119351,1820,-6236
119352,1808,-6304
119353,1840,-6244
119354,1788,-6268
119355,1836,-6284
119356,1820,-6220
119357,1836,-6268
119358,1828,-6252
119359,1824,-6248
119360,1828,-6276
119361,1828,-6260
119362,1852,-6260
119363,1816,-6244
119364,1840,-6264
119365,1832,-6252
119366,1832,-6260
119367,1848,-6260
119368,1836,-6236
119369,1868,-6268
119370,1852,-6232
119371,1824,-6260
119372,1848,-6280
119373,1864,-6192
119374,1872,-6260
119375,1840,-6252
119376,1852,-6228
119377,1844,-6280
119378,1880,-6216
119379,1880,-6256
119380,1816,-6216
119381,1908,-6256
119382,1828,-6236
119383,1860,-6248
119384,1908,-6232
119385,1824,-6220
119386,1892,-6300
119387,1844,-6180
119388,1884,-6292
119389,1852,-6228
119390,1852,-6244
119391,1868,-6244
119392,1852,-6240
119393,1872,-6240
119394,1840,-6236
119395,1864,-6248
119396,1864,-6248
119397,1848,-6252
119398,1844,-6220
119399,1872,-6272
119400,1840,-6228
119401,1864,-6256
119402,1828,-6264
119403,1816,-6232
119404,1840,-6292
119405,1820,-6236
119406,1844,-6248
119407,1800,-6272
119408,1824,-6260
119409,1816,-6264
119410,1784,-6244
119411,1816,-6300
119412,1772,-6272
119413,1804,-6256
119414,1796,-6292
119415,1776,-6276
119416,1784,-6272
119417,1788,-6284
119418,1768,-6288
119419,1792,-6264
119420,1780,-6304
119421,1760,-6264
119422,1776,-6296
119423,1756,-6296
119424,1752,-6272
119425,1780,-6288
119426,1784,-6280
119427,1756,-6296
119428,1784,-6268
119429,1768,-6292
119430,1784,-6292
119431,1788,-6288
119432,1752,-6276
119433,1784,-6288
119434,1768,-6264
119435,1768,-6300
119436,1776,-6284
119437,1744,-6272
119438,1792,-6292
119439,1780,-6288
119440,1768,-6280
119441,1820,-6300
119442,1748,-6272
119443,1796,-6292
119444,1796,-6280
119445,1808,-6256
119446,1804,-6284
119447,1816,-6260
119448,1800,-6280
119449,1804,-6236
119450,1824,-6296
119451,1792,-6256
119452,1872,-6248
119453,1852,-6272
119454,1852,-6236
119455,1848,-6268
119456,1868,-6224
119457,1876,-6244
119458,1888,-6216
119459,1908,-6236
119460,1884,-6240
119461,1908,-6212
119462,1916,-6264
119463,1884,-6208
119464,1932,-6228
119465,1924,-6224
119466,1936,-6192
119467,1936,-6252
119468,1916,-6168
119469,1980,-6212
119470,1924,-6212
119471,1960,-6172
119472,1952,-6224
119473,1940,-6160
119474,1948,-6216
119475,1948,-6192
119476,1948,-6184
119477,1948,-6192
119478,1936,-6208
119479,1948,-6208
119480,1968,-6184
119481,1948,-6224
119482,2000,-6176
119483,1968,-6196
119484,1976,-6208
119485,1964,-6188
119486,1960,-6196
119487,1968,-6212
119488,1960,-6184
119489,1956,-6212
119490,1976,-6204
119491,1940,-6180
119492,1972,-6228
119493,1988,-6168
119494,1996,-6208
119495,1992,-6192
119496,1988,-6172
119497,1988,-6220
119498,1952,-6164
119499,1972,-6224
119500,1916,-6180
119501,2032,-6188
119502,1976,-6212
119503,1976,-6164
119504,2012,-6224
119505,1948,-6180
119506,2016,-6196
119507,1972,-6188
119508,1996,-6172
119509,1980,-6216
119510,1980,-6136
119511,2028,-6212
119512,2008,-6172
119513,2008,-6156
119514,2032,-6180
119515,2016,-6144
119516,2060,-6180
119517,2028,-6156
119518,2060,-6156
119519,2056,-6152
119520,2032,-6140
119521,2088,-6156
119522,2092,-6136
119523,2104,-6108
119524,2080,-6152
119525,2112,-6112
119526,2120,-6124
119527,2124,-6120
119528,2140,-6108
119529,2136,-6124
119530,2140,-6080
119531,2140,-6148
119532,2172,-6044
119533,2164,-6116
119534,2180,-6092
119535,2188,-6092
119536,2148,-6124
119537,2196,-6048
119538,2164,-6116
119539,2212,-6060
119540,2212,-6112
119541,2192,-6048
119542,2272,-6068
119543,2192,-6080
119544,2268,-6048
119545,2236,-6080
119546,2236,-6036
119547,2284,-6076
119548,2240,-6028
119549,2284,-6032
119550,2216,-6088
119551,2272,-6024
119552,2272,-6084
119553,2256,-6044
119554,2256,-6056
119555,2268,-6068
119556,2288,-6048
119557,2280,-6060
119558,2284,-6016
119559,2316,-6068
119560,2320,-5996
119561,2280,-6044
119562,2344,-6020
119563,2312,-6016
119564,2344,-6020
119565,2328,-6012
119566,2332,-6048
119567,2344,-5988
119568,2320,-6032
119569,2356,-6036
119570,2356,-5984
119571,2368,-6024
119572,2352,-6004
119573,2400,-5988
119574,2404,-5992
119575,2368,-5980
119576,2444,-6004
119577,2388,-5964
119578,2444,-5972
119579,2420,-5988
119580,2416,-5972
119581,2460,-5964
119582,2440,-5960
119583,2492,-5956
119584,2444,-5944
119585,2468,-5984
119586,2512,-5928
119587,2484,-5936
119588,2500,-5952
119589,2520,-5932
119590,2500,-5932
119591,2556,-5912
119592,2528,-5948
119593,2540,-5920
119594,2576,-5900
119595,2512,-5936
119596,2596,-5884
119597,2560,-5924
119598,2580,-5912
119599,2600,-5888
119600,2600,-5888
119601,2624,-5880
119602,2608,-5888
119603,2624,-5876
119604,2608,-5884
119605,2608,-5884
119606,2616,-5896
119607,2624,-5852
119608,2612,-5900
119609,2628,-5876
119610,2612,-5880
119611,2604,-5912
119612,2632,-5868
119613,2596,-5920
119614,2604,-5876
119615,2608,-5888
119616,2604,-5876
119617,2604,-5904
119618,2628,-5884
119619,2624,-5860
119620,2624,-5904
119621,2644,-5852
119622,2624,-5908
119623,2656,-5840
119624,2652,-5856
119625,2668,-5844
119626,2668,-5860
119627,2624,-5880
119628,2652,-5864
119629,2644,-5888
119630,2608,-5848
119631,2652,-5896
119632,2612,-5868
119633,2640,-5888
119634,2612,-5872
119635,2616,-5908
119636,2640,-5860
119637,2640,-5840
119638,2656,-5912
119639,2608,-5828
119640,2660,-5892
119641,2616,-5868
119642,2656,-5836
119643,2664,-5884
119644,2640,-5856
119645,2664,-5876
119646,2628,-5872
119647,2664,-5868
119648,2652,-5872
119649,2608,-5896
119650,2676,-5868
119651,2620,-5860
119652,2684,-5876
119653,2680,-5860
119654,2616,-5868
119655,2708,-5852
119656,2616,-5860
119657,2660,-5872
119658,2700,-5864
119659,2624,-5876
119660,2692,-5860
119661,2640,-5856
119662,2648,-5864
119663,2644,-5876
119664,2636,-5860
119665,2684,-5848
119666,2632,-5872
119667,2648,-5880
119668,2632,-5868
119669,2620,-5896
119670,2632,-5860
119671,2644,-5876
119672,2680,-5872
119673,2620,-5844
119674,2652,-5908
119675,2620,-5848
119676,2636,-5888
119677,2652,-5860
119678,2628,-5856
119679,2668,-5904
119680,2648,-5844
119681,2648,-5880
119682,2676,-5864
119683,2652,-5848
119684,2664,-5868
119685,2700,-5836
119686,2648,-5844
119687,2724,-5852
119688,2692,-5832
119689,2700,-5840
119690,2728,-5836
119691,2696,-5828
119692,2740,-5840
119693,2740,-5816
119694,2740,-5836
119695,2704,-5808
119696,2776,-5828
119697,2736,-5824
119698,2752,-5800
119699,2772,-5820
119700,2724,-5816
119701,2780,-5816
119702,2748,-5784
119703,2780,-5832
119704,2760,-5792
119705,2776,-5804
119706,2784,-5808
119707,2776,-5768
119708,2780,-5832
119709,2764,-5784
119710,2796,-5788
119711,2788,-5804
119712,2804,-5784
119713,2808,-5816
119714,2784,-5752
119715,2828,-5812
119716,2792,-5772
119717,2836,-5760
119718,2840,-5796
119719,2828,-5732
119720,2892,-5760
119721,2840,-5772
119722,2872,-5744
119723,2880,-5744
119724,2908,-5740
119725,2960,-5704
119726,2904,-5728
119727,2960,-5688
119728,2960,-5704
119729,2936,-5720
119730,2976,-5688
119731,2964,-5696
119732,2964,-5676
119733,2976,-5704
119734,2960,-5700
119735,2972,-5696
119736,2976,-5712
119737,2972,-5688
119738,2968,-5700
119739,2964,-5704
119740,2976,-5676
119741,2968,-5700
119742,2968,-5708
119743,2984,-5692
119744,2988,-5684
119745,3000,-5680
119746,3016,-5692
119747,3000,-5680
119748,3012,-5672
119749,3000,-5692
119750,2960,-5676
119751,3004,-5676
119752,2992,-5676
119753,3016,-5668
119754,3028,-5676
119755,3004,-5672
119756,3048,-5664
119757,2992,-5668
119758,3044,-5668
119759,3024,-5680
119760,2968,-5672
119761,3072,-5688
119762,3004,-5652
119763,3060,-5648
119764,3052,-5696
119765,3004,-5648
119766,3044,-5680
119767,3048,-5668
119768,3028,-5644
119769,3044,-5664
119770,3080,-5640
119771,3060,-5644
119772,3080,-5648
119773,3064,-5636
119774,3072,-5644
119775,3080,-5656
119776,3072,-5620
119777,3092,-5676
119778,3108,-5616
119779,3072,-5632
119780,3092,-5648
119781,3120,-5616
119782,3108,-5632
119783,3128,-5588
119784,3148,-5624
119785,3140,-5604
119786,3168,-5576
119787,3168,-5604
119788,3164,-5584
119789,3184,-5592
119790,3192,-5572
119791,3200,-5584
119792,3200,-5560
119793,3212,-5556
119794,3180,-5620
119795,3208,-5544
119796,3176,-5608
119797,3152,-5604
119798,3184,-5588
119799,3160,-5608
119800,3188,-5560
119801,3152,-5628
119802,3148,-5584
119803,3144,-5632
119804,3156,-5596
119805,3152,-5580
119806,3152,-5628
119807,3156,-5584
119808,3128,-5628
119809,3136,-5608
119810,3152,-5600
119811,3140,-5616
119812,3132,-5628
119813,3164,-5596
119814,3104,-5624
119815,3148,-5628
119816,3132,-5592
119817,3136,-5616
119818,3136,-5628
119819,3144,-5592
119820,3160,-5628
119821,3136,-5604
119822,3168,-5584
119823,3176,-5592
119824,3180,-5588
119825,3152,-5604
119826,3184,-5568
119827,3200,-5596
119828,3184,-5596
119829,3208,-5572
119830,3212,-5560
119831,3220,-5572
119832,3256,-5544
119833,3228,-5548
119834,3244,-5556
119835,3248,-5524
119836,3240,-5556
119837,3280,-5540
119838,3228,-5532
119839,3268,-5564
119840,3256,-5540
119841,3252,-5544
119842,3292,-5556
119843,3264,-5512
119844,3288,-5540
119845,3256,-5544
119846,3296,-5500
119847,3296,-5560
119848,3300,-5516
119849,3332,-5508
119850,3272,-5544
119851,3312,-5488
119852,3304,-5532
119853,3332,-5508
119854,3320,-5504
119855,3284,-5532
119856,3320,-5496
119857,3308,-5520
119858,3324,-5512
119859,3344,-5484
119860,3340,-5512
119861,3332,-5492
119862,3320,-5500
119863,3332,-5524
119864,3328,-5488
119865,3340,-5516
119866,3340,-5492
119867,3320,-5504
119868,3340,-5508
119869,3336,-5468
119870,3328,-5528
119871,3324,-5500
119872,3348,-5492
119873,3316,-5524
119874,3356,-5476
119875,3384,-5500
119876,3348,-5476
119877,3380,-5492
119878,3352,-5504
119879,3364,-5468
119880,3348,-5512
119881,3348,-5460
119882,3380,-5500
119883,3348,-5476
119884,3340,-5480
119885,3352,-5520
119886,3348,-5464
119887,3348,-5512
119888,3336,-5476
119889,3372,-5508
119890,3384,-5444
119891,3360,-5464
119892,3396,-5504
119893,3376,-5432
119894,3384,-5488
119895,3392,-5456
119896,3392,-5476
119897,3388,-5448
119898,3392,-5468
119899,3416,-5468
119900,3424,-5448
119901,3392,-5456
119902,3408,-5456
119903,3412,-5460
119904,3392,-5460
119905,3424,-5460
119906,3424,-5452
119907,3408,-5468
119908,3412,-5440
119909,3436,-5440
119910,3408,-5436
119911,3460,-5432
119912,3464,-5440
119913,3432,-5428
119914,3484,-5424
119915,3476,-5412
119916,3500,-5400
119917,3512,-5412
119918,3496,-5408
119919,3508,-5416
119920,3508,-5396
119921,3520,-5408
119922,3488,-5392
119923,3508,-5388
119924,3540,-5428
119925,3552,-5352
119926,3540,-5380
119927,3556,-5372
119928,3560,-5372
119929,3576,-5364
119930,3584,-5332
119931,3588,-5364
119932,3600,-5344
119933,3580,-5356
119934,3620,-5348
119935,3588,-5352
119936,3592,-5336
119937,3632,-5336
119938,3628,-5324
119939,3640,-5320
119940,3644,-5324
119941,3656,-5312
119942,3636,-5336
119943,3656,-5296
119944,3648,-5340
119945,3652,-5304
119946,3676,-5308
119947,3696,-5312
119948,3708,-5280
119949,3708,-5300
119950,3692,-5280
119951,3732,-5296
119952,3720,-5256
119953,3716,-5288
119954,3772,-5240
119955,3700,-5280
119956,3732,-5288
119957,3740,-5256
119958,3760,-5276
119959,3756,-5260
119960,3748,-5248
119961,3764,-5260
119962,3760,-5284
119963,3788,-5240
119964,3764,-5256
119965,3760,-5252
119966,3776,-5260
119967,3772,-5236
119968,3788,-5244
119969,3784,-5248
119970,3788,-5236
119971,3816,-5224
119972,3792,-5236
119973,3808,-5236
119974,3828,-5204
119975,3828,-5240
119976,3812,-5216
119977,3812,-5240
119978,3836,-5224
119979,3824,-5220
119980,3824,-5232
119981,3836,-5216
119982,3824,-5224
119983,3852,-5184
119984,3832,-5228
119985,3852,-5192
119986,3840,-5208
119987,3852,-5204
119988,3876,-5176
119989,3868,-5204
119990,3892,-5168
119991,3884,-5196
119992,3864,-5184
119993,3888,-5192
119994,3884,-5184
119995,3880,-5172
119996,3884,-5172
119997,3876,-5184
119998,3896,-5180
119999,3876,-5188
120000,3912,-5172
120001,3908,-5156
120002,3904,-5188
120003,3920,-5164
120004,3892,-5164
120005,3932,-5156
120006,3916,-5164
120007,3932,-5152
120008,3944,-5152
120009,3908,-5160
120010,3936,-5140
120011,3940,-5156
120012,3964,-5128
120013,3968,-5140
120014,3972,-5124
120015,3964,-5128
120016,3988,-5132
120017,3996,-5112
120018,3996,-5100
120019,4020,-5100
120020,4004,-5112
120021,4028,-5088
120022,4036,-5100
120023,4028,-5092
120024,4024,-5092
120025,4044,-5092
120026,4044,-5072
120027,4044,-5100
120028,4036,-5064
120029,4048,-5096
120030,4056,-5080
120031,4068,-5064
120032,4060,-5084
